Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
106847051,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Equus asinus,ass,XM_014866179.1,XP_014721665.1,13506650,model,,default-seq
106854989,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sturnus vulgaris,Common starling,XM_014879258.1,XP_014734744.1,,model,,default-seq
106901586,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Calidris pugnax,ruff,XM_014964432.1,XP_014819918.1,13506650,model,,default-seq
106968905,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Acinonyx jubatus,cheetah,XM_027057077.1,XP_026912878.1,13506650,model,,default-seq
107092357,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cyprinodon variegatus,sheepshead minnow,XM_015386795.1,XP_015242281.1,,model,,default-seq
107151975,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Marmota marmota marmota,Alpine marmot,XM_015497401.1,XP_015352887.1,,model,,default-seq
107201536,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Parus major,Great Tit,XM_015620910.2,XP_015476396.2,,model,,default-seq
107287169,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Protobothrops mucrosquamatus,,XM_029284069.1,XP_029139902.1,13506650,model,,default-seq
107311784,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Coturnix japonica,Japanese quail,XM_015858598.2,XP_015714084.1,13506650,model,,default-seq
107396006,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nothobranchius furzeri,turquoise killifish,XM_015975500.1,XP_015830986.1,,model,,default-seq
107506309,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rousettus aegyptiacus,Egyptian rousette,XM_016136994.2,XP_015992480.2,,model,,default-seq
107540682,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Miniopterus natalensis,,XM_016217489.1,XP_016072975.1,13506650,model,,default-seq
107550526,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sinocyclocheilus grahami,,XM_016231829.1,XP_016087315.1,13506493,model,,default-seq
108248897,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Kryptolebias marmoratus,mangrove rivulus,XM_025011052.2,XP_024866820.1,,model,,default-seq
108255416,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ictalurus punctatus,channel catfish,XM_017451357.1,XP_017306846.1,13506493,model,,default-seq
108289729,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cebus imitator,Panamanian white-faced capuchin,XM_017509257.2,XP_017364746.1,13506651,model,,default-seq
108396083,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Manis javanica,Malayan pangolin,XM_037012273.1,XP_036868168.1,,model,,default-seq
108415237,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pygocentrus nattereri,red-bellied piranha,XM_037537431.1,XP_037393328.1,,model,,default-seq
108503608,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lepidothrix coronata,blue-crowned manakin,XM_017827716.1,XP_017683205.1,13506650,model,,default-seq
108512056,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhinopithecus bieti,black snub-nosed monkey,XM_017847095.1,XP_017702584.1,,model,,default-seq
108790093,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nanorana parkeri,,XM_018560288.1,XP_018415790.1,13506650,model,,default-seq
108899300,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lates calcarifer,barramundi perch,XM_018699687.1,XP_018555203.1,,model,,default-seq
108929330,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Scleropages formosus,Asian bonytongue,XM_018743755.2,XP_018599271.1,13506493,model,,default-seq
109058876,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cyprinus carpio,common carp,XM_019076073.1,XP_018931618.1,,model,,default-seq
109263551,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Panthera pardus,leopard,XM_019443107.1,XP_019298652.1,13506650,model,,default-seq
109299596,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Gavialis gangeticus,Gharial,XM_019520079.1,XP_019375624.1,13506650,model,,default-seq
109311941,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Crocodylus porosus,Australian saltwater crocodile,XM_019537923.1,XP_019393468.1,,model,,default-seq
109384750,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hipposideros armiger,great roundleaf bat,XM_019646344.1,XP_019501889.1,13506650,model,,default-seq
109524855,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hippocampus comes,tiger tail seahorse,XM_019884972.1,XP_019740531.1,,model,,default-seq
109563818,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bos indicus,zebu cattle,XM_019967201.1,XP_019822760.1,13506650,model,,default-seq
109689725,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Castor canadensis,American beaver,XM_020168699.1,XP_020024288.1,13506650,model,,default-seq
109866696,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oncorhynchus kisutch,coho salmon,XM_020455487.2,XP_020311076.1,13506493,model,,default-seq
109917016,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhincodon typus,whale shark,XM_020516781.1,XP_020372370.1,13506493,model,,default-seq
109968077,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Monopterus albus,swamp eel,XM_020614085.1,XP_020469741.1,13506493,model,,default-seq
109986138,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Labrus bergylta,ballan wrasse,XM_020636704.2,XP_020492360.2,,model,,default-seq
110085307,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pogona vitticeps,central bearded dragon,XM_020805332.1,XP_020660991.1,13506650,model,,default-seq
110135374,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Odocoileus virginianus texanus,,XM_020890382.1,XP_020746041.1,13506650,model,,default-seq
110156380,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Boleophthalmus pectinirostris,great blue-spotted mudskipper,XM_020920588.1,XP_020776247.1,13506493,model,,default-seq
110222878,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phascolarctos cinereus,koala,XM_021008089.1,XP_020863748.1,13506650,model,,default-seq
110302800,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mus caroli,Ryukyu mouse,XM_029482641.1,XP_029338501.1,,model,,default-seq
110326618,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mus pahari,shrew mouse,XM_029542499.1,XP_029398359.1,,model,,default-seq
110396310,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Numida meleagris,helmeted guineafowl,XM_021391901.1,XP_021247576.1,13506650,model,,default-seq
110484652,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lonchura striata domestica,Bengalese finch,XM_021555506.2,XP_021411181.1,13506650,model,,default-seq
110522147,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oncorhynchus mykiss,rainbow trout,XM_036975690.1,XP_036831585.1,,model,,default-seq
110583690,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Neomonachus schauinslandi,Hawaiian monk seal,XM_021693690.1,XP_021549365.1,13506650,model,,default-seq
110966935,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Acanthochromis polyacanthus,spiny chromis,XM_022216436.1,XP_022072128.1,,model,,default-seq
111158218,LOC111158218,"REV3 like, DNA directed polymerase zeta catalytic subunit",Enhydra lutris kenyoni,,XM_022520135.1,XP_022375843.1,13506650,model,,default-seq
111164684,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Delphinapterus leucas,beluga whale,XM_022554510.2,XP_022410218.1,13506650,model,,default-seq
111237285,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Seriola dumerili,greater amberjack,XM_022766323.1,XP_022622044.1,,model,,default-seq
111547324,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Piliocolobus tephrosceles,Ugandan red Colobus,XM_026456416.1,XP_026312201.1,,model,,default-seq
111563329,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Amphiprion ocellaris,clown anemonefish,XM_023262369.2,XP_023118137.1,,model,,default-seq
111672920,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Seriola lalandi dorsalis,,XM_023430511.1,XP_023286279.1,,model,,default-seq
111842982,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Paramormyrops kingsleyae,,XM_023810167.1,XP_023665935.1,13506493,model,,default-seq
111927265,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cyanistes caeruleus,blue tit,XM_023924114.1,XP_023779882.1,13506650,model,,default-seq
112117918,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Terrapene carolina triunguis,Three-toed box turtle,XM_029912159.1,XP_029768019.1,,model,,default-seq
112158347,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oryzias melastigma,Indian medaka,XM_024291656.2,XP_024147424.1,,model,,default-seq
112217323,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oncorhynchus tshawytscha,Chinook salmon,XM_024377562.1,XP_024233330.1,13506493,model,,default-seq
112297018,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Desmodus rotundus,common vampire bat,XM_024551816.1,XP_024407584.1,13506650,model,,default-seq
112396961,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Neophocaena asiaeorientalis asiaeorientalis,Yangtze finless porpoise,XM_024740937.1,XP_024596705.1,13506650,model,,default-seq
112622079,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Theropithecus gelada,gelada,XM_025381340.1,XP_025237125.1,13506650,model,,default-seq
112658583,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Canis lupus dingo,dingo,XM_025444797.2,XP_025300582.1,13506650,model,,default-seq
112817190,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Callorhinus ursinus,northern fur seal,XM_025864219.1,XP_025720004.1,13506650,model,,default-seq
112862018,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Puma concolor,puma,XM_025925204.1,XP_025780989.1,13506650,model,,default-seq
112925183,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vulpes vulpes,red fox,XM_026005811.1,XP_025861596.1,13506650,model,,default-seq
112948467,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nothoprocta perdicaria,,XM_026040706.1,XP_025896491.1,13506650,model,,default-seq
112965966,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Apteryx rowi,Okarito brown kiwi,XM_026065528.1,XP_025921313.1,13506650,model,,default-seq
112995143,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Dromaius novaehollandiae,emu,XM_026119935.1,XP_025975720.1,13506650,model,,default-seq
113037594,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Astatotilapia calliptera,eastern happy,XM_026194837.1,XP_026050622.1,,model,,default-seq
113121265,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Carassius auratus,goldfish,XM_026291585.1,XP_026147370.1,13506493,model,,default-seq
113136899,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mastacembelus armatus,zig-zag eel,XM_026318030.2,XP_026173815.1,,model,,default-seq
113149443,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Anabas testudineus,climbing perch,XM_026341571.1,XP_026197356.1,,model,,default-seq
113187335,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Urocitellus parryii,Arctic ground squirrel,XM_026395080.1,XP_026250865.1,13506650,model,,default-seq
113264724,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ursus arctos horribilis,,XM_026511625.1,XP_026367410.1,13506650,model,,default-seq
113411555,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Notechis scutatus,mainland tiger snake,XM_026666685.1,XP_026522470.1,13506650,model,,default-seq
113455317,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pseudonaja textilis,,XM_026726592.1,XP_026582377.1,13506650,model,,default-seq
113477705,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Athene cunicularia,burrowing owl,XM_026844194.1,XP_026699995.1,13506650,model,,default-seq
113525199,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pangasianodon hypophthalmus,striped catfish,XM_034301852.1,XP_034157743.1,,model,,default-seq
113568608,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Electrophorus electricus,electric eel,XM_035528984.1,XP_035384877.1,,model,,default-seq
113610384,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lagenorhynchus obliquidens,Pacific white-sided dolphin,XM_027088475.1,XP_026944276.1,13506650,model,,default-seq
113661149,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tachysurus fulvidraco,yellow catfish,XM_027175136.1,XP_027030937.1,13506493,model,,default-seq
113898238,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bos indicus x Bos taurus,hybrid cattle,XM_027551194.1,XP_027406995.1,13506650,model,,default-seq
113926449,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Zalophus californianus,California sea lion,XM_027601333.2,XP_027457134.1,13506650,model,,default-seq
113941796,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Corapipo altera,White-ruffed manakin,XM_027632941.1,XP_027488742.1,13506650,model,,default-seq
113972140,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Neopelma chrysocephalum,saffron-crested tyrant-manakin,XM_027692916.1,XP_027548717.1,13506650,model,,default-seq
113998991,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pipra filicauda,Wire-tailed manakin,XM_039379828.1,XP_039235762.1,,model,,default-seq
114033162,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vombatus ursinus,common wombat,XM_027848601.1,XP_027704402.1,13506650,model,,default-seq
114062034,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Empidonax traillii,willow flycatcher,XM_027893055.1,XP_027748856.1,13506650,model,,default-seq
114086844,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Marmota flaviventris,yellow-bellied marmot,XM_027928308.2,XP_027784109.1,13506650,model,,default-seq
114158468,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Xiphophorus couchianus,Monterrey platyfish,XM_028039976.1,XP_027895777.1,,model,,default-seq
114209943,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Eumetopias jubatus,Steller sea lion,XM_028104162.1,XP_027959963.1,13506650,model,,default-seq
114429246,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Parambassis ranga,Indian glassy fish,XM_028398192.1,XP_028253993.1,,model,,default-seq
114457479,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Gouania willdenowi,blunt-snouted clingfish,XM_028439323.1,XP_028295124.1,13506493,model,,default-seq
114494155,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phyllostomus discolor,pale spear-nosed bat,XM_036024572.1,XP_035880465.1,,model,,default-seq
114573124,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Perca flavescens,yellow perch,XM_028605067.1,XP_028460868.1,,model,,default-seq
114594048,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Podarcis muralis,Common wall lizard,XM_028723189.1,XP_028579022.1,13506650,model,,default-seq
114622583,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Grammomys surdaster,,XM_028768990.1,XP_028624823.1,,model,,default-seq
114648512,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Erpetoichthys calabaricus,reedfish,XM_028797593.1,XP_028653426.1,13506493,model,,default-seq
114696886,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Peromyscus leucopus,white-footed mouse,XM_028874844.2,XP_028730677.1,13506650,model,,default-seq
114803066,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Denticeps clupeoides,denticle herring,XM_029002353.1,XP_028858186.1,13506493,model,,default-seq
114849326,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Betta splendens,Siamese fighting fish,XM_029140626.2,XP_028996459.1,13506493,model,,default-seq
114895940,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Monodon monoceros,narwhal,XM_029223581.1,XP_029079414.1,13506650,model,,default-seq
115003968,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cottoperca gobio,,XM_029425906.1,XP_029281766.1,,model,,default-seq
115087732,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhinatrema bivittatum,two-lined caecilian,XM_029595253.1,XP_029451113.1,,model,,default-seq
115296938,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Suricata suricatta,meerkat,XM_029945420.1,XP_029801280.1,,model,,default-seq
115349438,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Aquila chrysaetos chrysaetos,,XM_030033754.2,XP_029889614.1,,model,,default-seq
115356520,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myripristis murdjan,pinecone soldierfish,XM_030047722.1,XP_029903582.1,,model,,default-seq
115401454,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Salarias fasciatus,jewelled blenny,XM_030109646.1,XP_029965506.1,,model,,default-seq
115414802,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sphaeramia orbicularis,orbiculate cardinalfish,XM_030128126.1,XP_029983986.1,,model,,default-seq
115467342,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Microcaecilia unicolor,,XM_030199216.1,XP_030055076.1,,model,,default-seq
115514292,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lynx canadensis,Canada lynx,XM_030316171.1,XP_030172031.1,,model,,default-seq
115534343,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Gadus morhua,Atlantic cod,XM_030345256.1,XP_030201116.1,,model,,default-seq
115574199,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sparus aurata,gilthead seabream,XM_030405545.1,XP_030261405.1,,model,,default-seq
115609360,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Strigops habroptila,Kakapo,XM_030489459.1,XP_030345319.1,,model,,default-seq
115648467,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Gopherus evgoodei,Goodes thornscrub tortoise,XM_030556132.1,XP_030411992.1,,model,,default-seq
115774787,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Archocentrus centrarchus,flier cichlid,XM_030722201.1,XP_030578061.1,,model,,default-seq
115810195,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chanos chanos,milkfish,XM_030772122.1,XP_030627982.1,,model,,default-seq
115866916,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Globicephala melas,long-finned pilot whale,XM_030882819.1,XP_030738679.1,,model,,default-seq
115902012,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Camarhynchus parvulus,,XM_030945170.1,XP_030801030.1,,model,,default-seq
116040335,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sander lucioperca,pikeperch,XM_035995770.1,XP_035851663.1,,model,,default-seq
116074876,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mastomys coucha,southern multimammate mouse,XM_031347764.1,XP_031203624.1,,model,,default-seq
116240801,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phasianus colchicus,Ring-necked pheasant,XM_031611347.1,XP_031467207.1,,model,,default-seq
116391149,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Anarrhichthys ocellatus,wolf-eel,XM_031861437.1,XP_031717297.1,,model,,default-seq
116440583,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Corvus moneduloides,New Caledonian crow,XM_032101488.1,XP_031957379.1,,model,,default-seq
116470974,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hylobates moloch,silvery gibbon,XM_032156758.1,XP_032012649.1,,model,,default-seq
116487285,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Aythya fuligula,tufted duck,XM_032184050.1,XP_032039941.1,,model,,default-seq
116507501,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Thamnophis elegans,Western terrestrial garter snake,XM_032215688.1,XP_032071579.1,,model,,default-seq
116549442,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sapajus apella,tufted capuchin,XM_032275008.1,XP_032130899.1,,model,,default-seq
116587481,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mustela erminea,ermine,XM_032337983.1,XP_032193874.1,,model,,default-seq
116634572,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phoca vitulina,harbor seal,XM_032408054.1,XP_032263945.1,,model,,default-seq
116705939,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Etheostoma spectabile,orangethroat darter,XM_032542421.1,XP_032398312.1,,model,,default-seq
116734608,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Xiphophorus hellerii,green swordtail,XM_032586095.1,XP_032441986.1,,model,,default-seq
116763221,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Phocoena sinus,vaquita,XM_032650682.1,XP_032506573.1,,model,,default-seq
116783756,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chiroxiphia lanceolata,lance-tailed manakin,XM_032681567.1,XP_032537458.1,,model,,default-seq
116831661,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Chelonoidis abingdonii,Abingdon island giant tortoise,XM_032791827.1,XP_032647718.1,,model,,default-seq
116868180,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lontra canadensis,Northern American river otter,XM_032858328.1,XP_032714219.1,,model,,default-seq
116887026,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rattus rattus,black rat,XM_032888520.1,XP_032744411.1,,model,,default-seq
116941169,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Petromyzon marinus,sea lamprey,XM_032951894.1,XP_032807785.1,,model,,default-seq
116973700,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Amblyraja radiata,thorny skate,XM_033022004.1,XP_032877895.1,,model,,default-seq
116994793,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Catharus ustulatus,Swainson's thrush,XM_033056731.1,XP_032912622.1,,model,,default-seq
117020413,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rhinolophus ferrumequinum,greater horseshoe bat,XM_033102881.1,XP_032958772.1,,model,,default-seq
117043672,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Lacerta agilis,,XM_033143614.1,XP_032999505.1,,model,,default-seq
117096933,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Trachypithecus francoisi,Francois's langur,XM_033234306.1,XP_033090197.1,,model,,default-seq
117358197,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Geotrypetes seraphini,,XM_033939819.1,XP_033795710.1,,model,,default-seq
117660857,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pantherophis guttatus,,XM_034409172.1,XP_034265063.1,,model,,default-seq
117724320,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Arvicanthis niloticus,African grass rat,XM_034524021.1,XP_034379912.1,,model,,default-seq
117875502,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Trachemys scripta elegans,,XM_034766889.1,XP_034622780.1,,model,,default-seq
118001608,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mirounga leonina,Southern elephant seal,XM_034991838.1,XP_034847729.1,,model,,default-seq
118082127,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Zootoca vivipara,common lizard,XM_035109081.1,XP_034964972.1,,model,,default-seq
118164529,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oxyura jamaicensis,ruddy duck,XM_035322117.1,XP_035178008.1,,model,,default-seq
118543920,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Halichoerus grypus,gray seal,XM_036105337.1,XP_035961230.1,,model,,default-seq
118570590,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Onychomys torridus,southern grasshopper mouse,XM_036169236.1,XP_036025129.1,,model,,default-seq
118620684,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Molossus molossus,Pallas's mastiff bat,XM_036247698.1,XP_036103591.1,,model,,default-seq
118660582,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Myotis myotis,,XM_036318154.1,XP_036174047.1,,model,,default-seq
118684941,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Molothrus ater,,XM_036380225.1,XP_036236118.1,,model,,default-seq
118705607,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036414528.1,XP_036270421.1,,model,,default-seq
118856215,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Trichosurus vulpecula,common brushtail,XM_036766364.1,XP_036622259.1,,model,,default-seq
118905058,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Balaenoptera musculus,Blue whale,XM_036871281.1,XP_036727176.1,,model,,default-seq
118921286,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Manis pentadactyla,Chinese pangolin,XM_036902980.1,XP_036758875.1,,model,,default-seq
119000182,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Sturnira hondurensis,,XM_037065055.1,XP_036920950.1,,model,,default-seq
119059404,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037159015.1,XP_037014910.1,,model,,default-seq
119149713,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Falco rusticolus,gyrfalcon,XM_037391313.1,XP_037247210.1,,model,,default-seq
119252787,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Talpa occidentalis,Iberian mole,XM_037520237.1,XP_037376134.1,,model,,default-seq
119418718,rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nematolebias whitei,Rio pearlfish,XM_037686051.1,XP_037541979.1,,model,,default-seq
119539897,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Choloepus didactylus,southern two-toed sloth,XM_037843746.1,XP_037699674.1,,model,,default-seq
119699851,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Motacilla alba alba,,XM_038133852.1,XP_037989780.1,,model,,default-seq
119820519,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Arvicola amphibius,Eurasian water vole,XM_038338930.2,XP_038194858.1,,model,,default-seq
119853058,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Dermochelys coriacea,leatherback sea turtle,XM_038395391.1,XP_038251319.1,,model,,default-seq
119941035,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Tachyglossus aculeatus,Australian echidna,XM_038761479.1,XP_038617407.1,,model,,default-seq
120245242,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hyaena hyaena,striped hyena,XM_039252205.1,XP_039108136.1,,model,,default-seq
120311559,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Crotalus tigris,Tiger rattlesnake,XM_039351204.1,XP_039207138.1,,model,,default-seq
